time,concentration,instrument errors,saturator temp,condensor temp,optics temp,cabinet temp,ambient pressure,orifice pressure,nozzle pressure,laser current,liquid level,aersol flow,inlet flow,serial number,corrected counts,uncorrected counts,ready status
2024-02-08 12:19:03.614417,5.00E+04,0080,39.0,22.0,39.7,27.0,98.5,77.2,1.889,37,FULL (2876),1000.0,1.0,70847377,126297,121837,NOTREADY
2024-02-08 12:19:04.600741,5.00E+04,0080,39.0,22.0,39.7,27.0,98.5,77.8,1.889,37,FULL (2876),1000.0,1.0,70847377,125074,120969,NOTREADY
2024-02-08 12:19:05.602986,5.13E+04,0080,39.0,22.0,39.7,27.0,98.6,78.3,1.891,37,FULL (2876),1000.0,1.0,70847377,128963,124916,NOTREADY
2024-02-08 12:19:06.603810,5.22E+04,0080,39.0,22.0,39.8,27.0,98.5,78.7,1.889,37,FULL (2874),1000.0,1.0,70847377,129814,125326,NOTREADY
2024-02-08 12:19:07.605123,4.95E+04,0080,39.0,22.0,39.8,27.0,98.6,79.1,1.886,37,FULL (2874),1000.0,1.0,70847377,124864,120676,NOTREADY
2024-02-08 12:19:08.606900,4.73E+04,0080,39.0,22.0,39.8,27.0,98.6,79.8,1.889,37,FULL (2873),1000.0,1.0,70847377,119228,115368,NOTREADY
2024-02-08 12:19:09.610466,4.69E+04,0080,39.0,22.0,39.8,27.0,98.6,80.1,1.889,37,FULL (2872),1000.0,1.0,70847377,115720,112060,NOTREADY
2024-02-08 12:19:10.610179,4.71E+04,0080,39.0,22.0,39.9,27.0,98.6,80.4,1.889,37,FULL (2871),1000.0,1.0,70847377,117411,113992,NOTREADY
2024-02-08 12:19:11.610116,4.76E+04,0080,39.0,22.0,39.9,27.0,98.6,80.6,1.889,37,FULL (2870),1000.0,1.0,70847377,119029,115032,NOTREADY
2024-02-08 12:19:12.611098,4.73E+04,0080,39.0,22.0,39.9,27.0,98.6,80.8,1.886,37,FULL (2870),1000.0,1.0,70847377,117704,113635,NOTREADY
2024-02-08 12:19:13.611368,4.69E+04,0080,39.0,22.0,39.9,27.0,98.6,81.0,1.889,37,FULL (2869),1000.0,1.0,70847377,116443,112656,NOTREADY
2024-02-08 12:19:14.611950,4.60E+04,0080,39.0,22.0,39.9,27.0,98.6,81.1,1.889,37,FULL (2869),1000.0,1.0,70847377,116501,112894,NOTREADY
2024-02-08 12:19:15.599738,4.61E+04,0080,39.0,22.0,39.9,27.0,98.6,81.3,1.889,37,FULL (2869),1000.0,1.0,70847377,114727,111037,NOTREADY
2024-02-08 12:19:16.602180,4.59E+04,0080,39.0,22.0,40.0,27.0,98.6,81.4,1.889,37,FULL (2868),1000.0,1.0,70847377,115239,111570,NOTREADY
2024-02-08 12:19:17.603176,4.74E+04,0080,39.0,22.0,40.0,27.0,98.6,81.6,1.886,37,FULL (2868),1000.0,1.0,70847377,115389,111807,NOTREADY
2024-02-08 12:19:18.603368,4.51E+04,0080,39.0,22.0,40.0,27.0,98.6,81.6,1.886,37,FULL (2867),1000.0,1.0,70847377,113736,110187,NOTREADY
2024-02-08 12:19:19.605306,4.63E+04,0080,39.0,22.0,40.0,27.0,98.6,81.7,1.886,37,FULL (2865),1000.0,1.0,70847377,114807,111130,NOTREADY
2024-02-08 12:19:20.602449,4.55E+04,0080,39.0,22.0,40.0,27.0,98.6,81.8,1.886,37,FULL (2865),1000.0,1.0,70847377,114257,110678,NOTREADY
2024-02-08 12:19:21.604352,4.59E+04,0080,39.0,22.0,40.0,27.0,98.6,81.8,1.889,37,FULL (2864),1000.0,1.0,70847377,114057,110490,NOTREADY
2024-02-08 12:19:22.604794,4.51E+04,0080,39.0,22.0,40.0,27.0,98.6,81.9,1.889,37,FULL (2863),1000.0,1.0,70847377,113801,110248,NOTREADY
2024-02-08 12:19:23.605844,4.61E+04,0080,39.0,22.0,40.1,27.0,98.5,81.9,1.886,37,FULL (2861),1000.0,1.0,70847377,115076,111344,NOTREADY
2024-02-08 12:19:24.607028,4.69E+04,0080,39.0,22.0,40.1,27.0,98.6,82.0,1.886,37,FULL (2862),1000.0,1.0,70847377,115467,111849,NOTREADY
2024-02-08 12:19:25.608753,4.52E+04,0080,39.0,22.0,40.1,27.0,98.6,82.0,1.886,37,FULL (2861),1000.0,1.0,70847377,113774,110406,NOTREADY
2024-02-08 12:19:26.609062,4.71E+04,0080,39.0,22.0,40.2,27.0,98.6,82.1,1.886,37,FULL (2861),1000.0,1.0,70847377,116768,113041,NOTREADY
2024-02-08 12:19:27.610283,4.80E+04,0080,39.0,22.0,40.2,27.0,98.6,82.1,1.889,37,FULL (2859),1000.0,1.0,70847377,119503,115858,NOTREADY
2024-02-08 12:19:28.610152,4.82E+04,0080,39.0,22.0,40.2,27.0,98.6,82.2,1.886,37,FULL (2859),1000.0,1.0,70847377,120169,116116,NOTREADY
2024-02-08 12:19:29.599796,4.74E+04,0080,39.0,22.0,40.3,27.0,98.6,82.2,1.886,37,FULL (2859),1000.0,1.0,70847377,118015,114226,NOTREADY
2024-02-08 12:19:30.607314,4.71E+04,0080,39.0,22.0,40.3,27.0,98.6,82.2,1.886,37,FULL (2858),1000.0,1.0,70847377,116713,112928,NOTREADY
2024-02-08 12:19:31.610441,4.53E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.886,37,FULL (2856),1000.0,1.0,70847377,114606,111009,NOTREADY
2024-02-08 12:19:32.610622,4.47E+04,0080,39.0,22.0,40.3,27.0,98.5,82.3,1.886,37,FULL (2854),1000.0,1.0,70847377,112778,109280,NOTREADY
2024-02-08 12:19:33.610431,4.57E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.886,37,FULL (2856),1000.0,1.0,70847377,114281,110887,NOTREADY
2024-02-08 12:19:34.610578,4.51E+04,0080,39.0,22.0,40.4,27.0,98.5,82.3,1.889,37,FULL (2855),1000.0,1.0,70847377,114782,111179,NOTREADY
2024-02-08 12:19:35.611601,4.46E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.889,37,FULL (2853),1000.0,1.0,70847377,112657,109157,NOTREADY
2024-02-08 12:19:36.612032,4.59E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.886,37,FULL (2852),1000.0,1.0,70847377,113686,110488,NOTREADY
2024-02-08 12:19:37.596735,4.57E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.886,37,FULL (2852),1000.0,1.0,70847377,115575,112118,NOTREADY
2024-02-08 12:19:38.598078,4.66E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.886,37,FULL (2851),1000.0,1.0,70847377,116706,112891,NOTREADY
2024-02-08 12:19:39.597987,4.71E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.886,37,FULL (2851),1000.0,1.0,70847377,116730,113064,NOTREADY
2024-02-08 12:19:40.600345,4.57E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.889,37,FULL (2850),1000.0,1.0,70847377,115443,111804,NOTREADY
2024-02-08 12:19:41.600395,4.55E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.889,37,FULL (2849),1000.0,1.0,70847377,112699,109208,NOTREADY
2024-02-08 12:19:42.601753,4.43E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2848),1000.0,1.0,70847377,110382,107027,NOTREADY
2024-02-08 12:19:43.601852,4.48E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.889,37,FULL (2846),1000.0,1.0,70847377,111491,107610,NOTREADY
2024-02-08 12:19:44.601568,4.57E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2846),1000.0,1.0,70847377,113118,109610,NOTREADY
2024-02-08 12:19:45.604385,4.58E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.889,37,FULL (2846),1000.0,1.0,70847377,114783,111341,NOTREADY
2024-02-08 12:19:46.605806,4.52E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.889,37,FULL (2844),1000.0,1.0,70847377,114883,111259,NOTREADY
2024-02-08 12:19:47.606077,4.72E+04,0080,39.0,22.0,40.2,27.0,98.6,82.3,1.889,37,FULL (2843),1000.0,1.0,70847377,116072,112396,NOTREADY
2024-02-08 12:19:48.606057,4.73E+04,0080,39.0,22.0,40.2,27.0,98.6,82.3,1.889,37,FULL (2842),1000.0,1.0,70847377,116836,113118,NOTREADY
2024-02-08 12:19:49.607428,4.56E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.889,37,FULL (2841),1000.0,1.0,70847377,114979,111194,NOTREADY
2024-02-08 12:19:50.608773,4.60E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.889,37,FULL (2840),1000.0,1.0,70847377,114523,110903,NOTREADY
2024-02-08 12:19:51.608633,4.56E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.889,37,FULL (2839),1000.0,1.0,70847377,114587,111000,NOTREADY
2024-02-08 12:19:52.608681,4.61E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.891,37,FULL (2839),1000.0,1.0,70847377,115059,111442,NOTREADY
2024-02-08 12:19:53.610292,4.56E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.891,37,FULL (2837),1000.0,1.0,70847377,114682,111119,NOTREADY
2024-02-08 12:19:54.610575,4.62E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.891,37,FULL (2836),1000.0,1.0,70847377,114881,111272,NOTREADY
2024-02-08 12:19:55.596819,4.56E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.891,37,FULL (2834),1000.0,1.0,70847377,114281,110704,NOTREADY
2024-02-08 12:19:56.596667,4.50E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.891,37,FULL (2835),1000.0,1.0,70847377,112311,108971,NOTREADY
2024-02-08 12:19:57.598899,4.51E+04,0080,39.0,22.0,39.9,27.0,98.5,82.4,1.891,37,FULL (2833),1000.0,1.0,70847377,112733,109317,NOTREADY
2024-02-08 12:19:58.599589,4.58E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.891,37,FULL (2832),1000.0,1.0,70847377,112907,109551,NOTREADY
2024-02-08 12:19:59.599669,4.59E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.891,37,FULL (2831),1000.0,1.0,70847377,113746,110201,NOTREADY
2024-02-08 12:20:00.603427,4.61E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.893,37,FULL (2829),1000.0,1.0,70847377,115192,111756,NOTREADY
2024-02-08 12:20:01.605201,4.55E+04,0080,39.0,22.0,39.8,27.0,98.5,82.4,1.893,37,FULL (2828),1000.0,1.0,70847377,115543,111643,NOTREADY
2024-02-08 12:20:02.606317,4.64E+04,0080,39.0,22.0,39.8,27.0,98.6,82.3,1.893,37,FULL (2826),1000.0,1.0,70847377,114534,110885,NOTREADY
2024-02-08 12:20:03.606169,4.49E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.893,37,FULL (2826),1000.0,1.0,70847377,114233,110661,NOTREADY
2024-02-08 12:20:04.607462,4.55E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.893,37,FULL (2824),1000.0,1.0,70847377,114004,110668,NOTREADY
2024-02-08 12:20:05.609078,4.48E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.891,37,FULL (2824),1000.0,1.0,70847377,113171,109363,NOTREADY
2024-02-08 12:20:06.609869,4.59E+04,0080,39.0,22.0,39.7,27.0,98.5,82.3,1.893,37,FULL (2823),1000.0,1.0,70847377,113790,110391,NOTREADY
2024-02-08 12:20:07.609722,4.55E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.891,37,FULL (2821),1000.0,1.0,70847377,113782,110232,NOTREADY
2024-02-08 12:20:08.611403,4.47E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.889,37,FULL (2821),1000.0,1.0,70847377,113074,110026,NOTREADY
2024-02-08 12:20:09.611706,4.65E+04,0080,39.0,22.0,39.6,27.0,98.6,82.3,1.893,37,FULL (2820),1000.0,1.0,70847377,114549,110280,NOTREADY
2024-02-08 12:20:10.598460,4.44E+04,0080,39.0,22.0,39.6,27.0,98.6,82.3,1.891,37,FULL (2818),1000.0,1.0,70847377,113268,109739,NOTREADY
2024-02-08 12:20:11.598945,4.52E+04,0080,39.0,22.0,39.6,27.0,98.6,82.3,1.891,37,FULL (2818),1000.0,1.0,70847377,113883,110670,NOTREADY
2024-02-08 12:20:12.607256,4.65E+04,0080,39.0,22.0,39.6,27.0,98.6,82.3,1.889,37,FULL (2816),1000.0,1.0,70847377,116862,113269,NOTREADY
2024-02-08 12:20:13.607387,4.79E+04,0080,39.0,22.0,39.6,27.0,98.5,82.3,1.889,37,FULL (2817),1000.0,1.0,70847377,117922,114277,NOTREADY
2024-02-08 12:20:14.607774,4.63E+04,0080,39.0,22.0,39.6,27.0,98.6,82.3,1.889,37,FULL (2813),1000.0,1.0,70847377,116520,112299,NOTREADY
2024-02-08 12:20:15.601092,4.68E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.891,37,FULL (2813),1000.0,1.0,70847377,116518,112804,NOTREADY
2024-02-08 12:20:16.602712,4.82E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.889,37,FULL (2811),1000.0,1.0,70847377,118354,114507,NOTREADY
2024-02-08 12:20:17.603048,4.68E+04,0080,39.0,22.0,39.7,27.0,98.5,82.3,1.889,37,FULL (2810),1000.0,1.0,70847377,117546,113724,NOTREADY
2024-02-08 12:20:18.603138,4.64E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.891,37,FULL (2808),1000.0,1.0,70847377,116711,112993,NOTREADY
2024-02-08 12:20:19.604625,4.55E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.889,37,FULL (2807),1000.0,1.0,70847377,114584,110676,NOTREADY
2024-02-08 12:20:20.605541,4.39E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.889,37,FULL (2806),1000.0,1.0,70847377,113093,109469,NOTREADY
2024-02-08 12:20:21.605577,4.45E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.886,37,FULL (2804),1000.0,1.0,70847377,112239,108782,NOTREADY
2024-02-08 12:20:22.605610,4.54E+04,0080,39.0,22.0,39.7,27.0,98.6,82.3,1.889,37,FULL (2802),1000.0,1.0,70847377,111711,108265,NOTREADY
2024-02-08 12:20:23.606925,4.28E+04,0080,39.0,22.0,39.8,27.0,98.6,82.3,1.886,37,FULL (2802),1000.0,1.0,70847377,108449,105188,NOTREADY
2024-02-08 12:20:24.596748,4.61E+04,0080,39.0,22.0,39.8,27.0,98.6,82.3,1.889,37,FULL (2800),1000.0,1.0,70847377,113945,110376,NOTREADY
2024-02-08 12:20:25.598381,4.53E+04,0080,39.0,22.0,39.8,27.0,98.5,82.3,1.886,37,FULL (2799),1000.0,1.0,70847377,113997,110424,NOTREADY
2024-02-08 12:20:26.598568,4.56E+04,0080,39.0,22.0,39.8,27.0,98.5,82.3,1.886,37,FULL (2797),1000.0,1.0,70847377,114109,110528,NOTREADY
2024-02-08 12:20:50.925952,4.54E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.886,37,FULL (2765),1000.0,1.0,70847377,115118,111572,NOTREADY
2024-02-08 12:20:51.912488,4.59E+04,0080,39.0,22.0,40.3,27.0,98.5,82.3,1.884,37,FULL (2763),1000.0,1.0,70847377,115518,111864,NOTREADY
2024-02-08 12:20:52.917631,4.56E+04,0080,39.0,22.0,40.3,27.0,98.6,82.3,1.884,37,FULL (2761),1000.0,1.0,70847377,114778,111170,NOTREADY
2024-02-08 12:20:53.917957,4.66E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.884,37,FULL (2760),1000.0,1.0,70847377,116921,113442,NOTREADY
2024-02-08 12:20:54.919857,4.82E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.886,37,FULL (2760),1000.0,1.0,70847377,119092,115197,NOTREADY
2024-02-08 12:20:55.920873,4.79E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.884,37,FULL (2758),1000.0,1.0,70847377,119376,115507,NOTREADY
2024-02-08 12:20:56.913131,4.79E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.886,37,FULL (2756),1000.0,1.0,70847377,118981,115053,NOTREADY
2024-02-08 12:20:57.914344,4.70E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.886,37,FULL (2755),1000.0,1.0,70847377,119168,115361,NOTREADY
2024-02-08 12:20:58.915976,4.77E+04,0080,39.0,22.0,40.4,27.0,98.6,82.3,1.884,37,FULL (2755),1000.0,1.0,70847377,119728,115654,NOTREADY
2024-02-08 12:20:59.916794,4.85E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.886,37,FULL (2752),1000.0,1.0,70847377,119875,116356,NOTREADY
2024-02-08 12:21:00.917923,4.69E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2752),1000.0,1.0,70847377,118558,114094,NOTREADY
2024-02-08 12:21:01.921284,4.66E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2750),1000.0,1.0,70847377,115930,112265,NOTREADY
2024-02-08 12:21:02.910184,4.69E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.884,37,FULL (2749),1000.0,1.0,70847377,116714,113002,NOTREADY
2024-02-08 12:21:03.911245,4.75E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2748),1000.0,1.0,70847377,117509,113752,NOTREADY
2024-02-08 12:21:04.916242,4.79E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2747),1000.0,1.0,70847377,118670,114846,NOTREADY
2024-02-08 12:21:05.919418,4.69E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2745),1000.0,1.0,70847377,118293,114180,NOTREADY
2024-02-08 12:21:06.920580,4.72E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.889,37,FULL (2743),1000.0,1.0,70847377,116150,112442,NOTREADY
2024-02-08 12:21:07.922499,4.69E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.886,37,FULL (2743),1000.0,1.0,70847377,115906,112645,NOTREADY
2024-02-08 12:21:08.923225,4.80E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.886,37,FULL (2741),1000.0,1.0,70847377,119034,114960,NOTREADY
2024-02-08 12:21:09.909337,4.78E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.889,37,FULL (2740),1000.0,1.0,70847377,119314,115694,NOTREADY
2024-02-08 12:21:10.910469,4.80E+04,0080,39.0,22.0,40.1,27.0,98.6,82.3,1.889,37,FULL (2739),1000.0,1.0,70847377,119712,115820,NOTREADY
2024-02-08 12:21:11.911431,4.89E+04,0080,39.0,22.0,40.0,27.0,98.5,82.3,1.889,37,FULL (2738),1000.0,1.0,70847377,121915,118131,NOTREADY
2024-02-08 12:21:12.912664,4.84E+04,0080,39.0,22.0,40.0,27.0,98.6,82.3,1.889,37,FULL (2737),1000.0,1.0,70847377,121170,117202,NOTREADY
2024-02-08 12:21:13.915878,4.94E+04,0080,39.0,22.0,40.0,27.0,98.6,82.3,1.889,37,FULL (2735),1000.0,1.0,70847377,122413,118370,NOTREADY
2024-02-08 12:21:14.916938,4.94E+04,0080,39.0,22.0,39.9,27.0,98.6,82.3,1.889,37,FULL (2734),1000.0,1.0,70847377,123004,118878,NOTREADY
2024-02-08 12:21:15.918092,4.92E+04,0080,39.0,22.0,39.9,27.0,98.6,82.3,1.891,37,FULL (2732),1000.0,1.0,70847377,121924,117820,NOTREADY
2024-02-08 12:21:16.920000,5.13E+04,0080,39.0,22.0,39.8,27.0,98.6,82.3,1.891,37,FULL (2731),1000.0,1.0,70847377,126390,122669,NOTREADY
2024-02-08 12:21:17.922038,5.27E+04,0080,39.0,22.0,39.8,27.0,98.6,82.3,1.891,37,FULL (2730),1000.0,1.0,70847377,131059,127004,NOTREADY
2024-02-08 12:21:18.923108,5.21E+04,0080,39.0,22.0,39.8,27.0,98.5,82.4,1.891,37,FULL (2728),1000.0,1.0,70847377,131886,127482,NOTREADY
2024-02-08 12:21:19.924252,5.21E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2727),1000.0,1.0,70847377,132423,127544,NOTREADY
2024-02-08 12:21:20.910358,5.26E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.891,37,FULL (2725),1000.0,1.0,70847377,132316,127675,NOTREADY
2024-02-08 12:21:21.920898,5.20E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2724),1000.0,1.0,70847377,128756,124338,NOTREADY
2024-02-08 12:21:22.921958,5.30E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2723),1000.0,1.0,70847377,130615,126377,NOTREADY
2024-02-08 12:21:23.923637,5.23E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2721),1000.0,1.0,70847377,131087,126659,NOTREADY
2024-02-08 12:21:24.910473,5.33E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.889,37,FULL (2720),1000.0,1.0,70847377,132272,127422,NOTREADY
2024-02-08 12:21:25.917340,5.17E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.889,37,FULL (2719),1000.0,1.0,70847377,129524,124563,NOTREADY
2024-02-08 12:21:26.918452,4.93E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.889,37,FULL (2716),1000.0,1.0,70847377,124034,119977,NOTREADY
2024-02-08 12:21:27.921543,5.08E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.889,37,FULL (2714),1000.0,1.0,70847377,125874,121635,NOTREADY
2024-02-08 12:21:28.914196,5.01E+04,0080,39.0,22.0,39.5,27.0,98.6,82.4,1.891,37,FULL (2712),1000.0,1.0,70847377,126259,121975,NOTREADY
2024-02-08 12:21:29.922804,5.00E+04,0080,39.0,22.0,39.5,27.0,98.5,82.4,1.886,37,FULL (2708),1000.0,1.0,70847377,125433,121171,NOTREADY
2024-02-08 12:21:30.924254,4.91E+04,0080,39.0,22.0,39.5,27.0,98.6,82.4,1.889,37,FULL (2707),1000.0,1.0,70847377,122263,117915,NOTREADY
2024-02-08 12:21:31.910767,4.92E+04,0080,39.0,22.0,39.5,27.0,98.6,82.4,1.886,37,FULL (2704),1000.0,1.0,70847377,122039,118488,NOTREADY
2024-02-08 12:21:32.911853,5.04E+04,0080,39.0,22.0,39.5,27.0,98.5,82.4,1.889,37,FULL (2702),1000.0,1.0,70847377,127219,122876,NOTREADY
2024-02-08 12:21:33.914641,5.12E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2696),1000.0,1.0,70847377,129347,124964,NOTREADY
2024-02-08 12:21:34.915913,5.12E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2694),1000.0,1.0,70847377,130384,125845,NOTREADY
2024-02-08 12:21:35.918262,5.01E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.884,37,FULL (2689),1000.0,1.0,70847377,127575,123208,NOTREADY
2024-02-08 12:21:36.921528,5.03E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.886,37,FULL (2681),1000.0,1.0,70847377,125129,120811,NOTREADY
2024-02-08 12:21:37.922748,4.86E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2669),1000.0,1.0,70847377,121641,117321,NOTREADY
2024-02-08 12:21:38.923955,4.84E+04,0080,39.0,22.0,39.6,27.0,98.5,82.3,1.886,37,FULL (2657),1000.0,1.0,70847377,120394,116641,NOTREADY
2024-02-08 12:21:39.915511,4.94E+04,0080,39.0,22.0,39.7,27.0,98.5,82.4,1.884,37,FULL (2651),1000.0,1.0,70847377,123049,118954,NOTREADY
2024-02-08 12:21:40.922143,5.40E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.884,37,FULL (2648),1000.0,1.0,70847377,132008,127625,NOTREADY
2024-02-08 12:21:41.923408,5.21E+04,0080,39.0,22.0,39.7,27.0,98.5,82.4,1.886,37,FULL (2644),1000.0,1.0,70847377,131093,126345,NOTREADY
2024-02-08 12:21:42.910154,5.15E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.884,37,FULL (2642),1000.0,1.0,70847377,130254,125707,NOTREADY
2024-02-08 12:21:43.912833,5.11E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.886,37,FULL (2637),1000.0,1.0,70847377,127863,123035,NOTREADY
2024-02-08 12:21:44.914041,4.90E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.886,37,FULL (2632),1000.0,1.0,70847377,124485,120295,NOTREADY
2024-02-08 12:21:45.915231,5.19E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.884,37,FULL (2587),1000.0,1.0,70847377,126798,122482,NOTREADY
2024-02-08 12:21:46.917539,5.12E+04,0080,39.0,22.0,39.9,27.0,98.5,82.4,1.884,37,FULL (2542),1000.0,1.0,70847377,127829,123666,NOTREADY
2024-02-08 12:21:47.918317,5.27E+04,0080,39.0,22.0,39.9,27.0,98.5,82.4,1.884,37,FULL (2476),1000.0,1.0,70847377,129656,125168,NOTREADY
2024-02-08 12:21:48.920951,5.35E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.886,37,FULL (2341),1000.0,1.0,70847377,132483,127818,NOTREADY
2024-02-08 12:21:49.910072,5.41E+04,0080,39.0,22.0,40.0,27.0,98.5,82.4,1.884,37,FULL (2221),1000.0,1.0,70847377,134217,129243,NOTREADY
2024-02-08 12:21:50.918633,5.28E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.958,37,NOTFULL (2153),1000.0,1.0,70847377,133241,128536,NOTREADY
2024-02-08 12:21:51.917108,5.31E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.891,37,FULL (3032),1000.0,1.0,70847377,133293,128594,NOTREADY
2024-02-08 12:21:52.918122,5.46E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.884,37,FULL (3148),1000.0,1.0,70847377,136683,131763,NOTREADY
2024-02-08 12:21:53.916392,5.27E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.884,37,FULL (3166),1000.0,1.0,70847377,134040,129285,NOTREADY
2024-02-08 12:21:54.911021,5.00E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (3167),1000.0,1.0,70847377,126542,122242,NOTREADY
2024-02-08 12:21:55.912961,5.02E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (3166),1000.0,1.0,70847377,125096,120884,NOTREADY
2024-02-08 12:21:56.911406,4.99E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (3163),1000.0,1.0,70847377,124378,120187,NOTREADY
2024-02-08 12:21:57.912745,5.06E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.884,37,FULL (3158),1000.0,1.0,70847377,126580,122278,NOTREADY
2024-02-08 12:21:58.919974,5.13E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.882,37,FULL (3153),1000.0,1.0,70847377,126404,122110,NOTREADY
2024-02-08 12:21:59.909179,5.05E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.882,37,FULL (3146),1000.0,1.0,70847377,124986,120779,NOTREADY
2024-02-08 12:22:00.912631,4.91E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3141),1000.0,1.0,70847377,124607,120799,NOTREADY
2024-02-08 12:22:01.910613,5.02E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.882,37,FULL (3135),1000.0,1.0,70847377,126244,121961,NOTREADY
